176 Federal Street,Yes,Office,176 Federal Street,2110,76323,,,,"Office, Restaurant, Retail Store",1900,  ,,  ,0,0,0,,,,,304379000,"2015, 2016, 2017, "
185 Devonshire Commercial Condo,Yes,Office,185 Devonshire Street,2110,77211,,,,Office,1920,  ,,  ,0,0,0,,,,,304665000,"2014, 2015, 2016, 2017, "
50 Post Office Square (EPL),Yes,Office,185 Franklin Street,2110,813721,49.3,93,"2016, 2014, 2012","Office, Parking",1947,3213.8,3.9,40093667.2,0.723,0,0.278,396.8,,,,304176000,"2014, 2015, 2016, 2017, "
2 Atlantic,Yes,Office,2 Atlantic Avenue,2110,68035,88.8,65,,"Office, Parking",1998,453.3,6.7,6043747.3,0.677,0.323,0,20.8,,,,303030010,"2014, 2015, 2016, 2017, "
2 Oliver St.,Yes,Office,2 Oliver St.,2110,233763,42.3,93,,Office,1900,810.3,3.5,9879111.1,0.96,0,0,11.9,,,,304026000,"2014, 2015, 2016, 2017, "
20 Custom House,Yes,Office,20 Custom House,2110,96032,141.2,27,,Office,1984,1158.4,12.1,13557520.8,1,0,0,36.2,,,,303998000,"2014, 2015, 2016, 2017, "
20 Winthrop Square/ 77-93 Franklin Street/80 Arch Street,Yes,Office,20 Winthrop Square/ 77-93 Franklin Street/80 Arch Street,2110,118000,73.5,,,Office,1873,654.3,5.5,8677563.4,0.473,0,0.527,8.6,,"This property is a complex of 3 buildings with shared systems & we are reporting the 1 complex of 3 buildings.  The other Parcel ID#'s associated with this property are 0304617000 85 Franklin and 0304616000 Winthrop LA  (aka 77 Franklin) For BERDO reporting- aggregate electric data for the property was obtained from Eversource via the BERDO portal.  Due to the dates of the billing cycles for BWSC & Veolia, For 2013 usage period for water bills is 1/06/2013-1/05/2014 (124,640 cubic feet), Steam is 1/03/2013-1/3/2014 (3775 klbs thousand lbs).  For 2014, usage period for water bills is 1/5/14-1/5/15 (131,980 cubic feet), Steam is 1/3/14-12/31/14 (3,728 klbs thousand lbs). For 2015, usage period for water bills is 1/5/15-1/12/16 (124,310 cubic feet) & Steam is 12/31/14-12/31/15 (4,012 klbs thousand lbs)Default values were used for  # of computers, operating hours & # of workers since data was  from all tenants. ",,0304615000 0304617000  0304616000 ,"2014, 2015, 2016, 2017, "
"Two Hundred Mortgage Associates, L.P.",Yes,Office,200 High Street,2110,96393,95,,,Office,1900,731.4,7.6,9160185.8,0.827,0.173,0,21.5,,,,0304042000 0304043010 0304044000,"2015, 2016, 2017, "
211 Congress Street,Yes,Office,211 Congress Street,2110,78101,79.4,78,,Office,1922,423.7,5.4,6200405.7,0.471,0.529,0,20.6,,,,304398000,"2016, 2017, "
225 Franklin Street,Yes,Office,225 Franklin Street,2110,1082082,99.2,76,"2016, 2015, 2014, 2012, 2011","Office, Parking",1966,8050.5,7.4,107305657.2,0.453,0,0.547,15,,"The building is currently seeking LEED EBOM Certification:Project Name = 225 Franklin StreetProject ID = 1000063072",,304134000,"2014, 2015, 2016, 2017, "
NW 230 Congress Street Property Owner LLC,Yes,Office,230 Congress Street ,2110,151706,49.8,99,,Office,1931,525.3,3.5,7561191.9,0.162,0,0.838,17.7,,,,304190000,"2017, "
24 Federal Street,Yes,Office,24 Federal Street,2110,73686,96.4,54,,Office,1921,505.4,6.9,7104753.9,0.557,0.443,0,4.8,,,,304672000,"2015, 2016, 2017, "
New England Aquarium,Yes,Aquarium,250 Atlantic Ave,2110,108023,76.8,,,Other - Entertainment/Public Assembly,1969,685.4,5,10451235.6,0,0.062,0.938,84.3,,"Main Building, Central WharfNew England AquariumPublic Aquarium",,302990000,"2014, 2015, 2016, 2017, "
Liberty Wharf-Boston Reporting,Yes,Office,250 Northern Ave,2110,75661,463.5,,,"Office, Parking, Restaurant",2010,2412.5,31.9,35066537.1,0.485,0.515,0,140.8,,,,602673121,"2015, 2016, 2017, "
260 Franklin Street,Yes,Office,260 Franklin Street,2110,372562,61.8,83,"2017, 2016, 2015, 2012, 2011, 2010, 2007","Office, Parking",1984,1968.7,5.3,23040591.6,1,0,0,14.4,,,,304023000,"2014, 2015, 2016, 2017, "
265 Franklin Street,Yes,Office,265 Franklin Street,2110,364493,58,84,"2016, 2015","Office, Parking",1984,1772.5,4.9,21144833.4,0.915,0,0.085,11.4,,,,304035000,"2014, 2015, 2016, 2017, "
27 School Street,Yes,Office,27 School Street,2110,56742,58,83,,Office,1903,264.8,4.7,3292898.4,0.736,0,0.264,32.7,,,,302864000,"2014, 2015, 2016, 2017, "
30 Federal Street,Yes,Office,30 Federal Street,2110,50000,47.4,90,,Office,1929,179.4,3.6,2370196.8,0.698,0.302,0,6.4,,,,304671000,"2014, 2015, 2016, 2017, "
Rowes Wharf,Yes,Office,30 Rowes Wharf,2110,814368,96.5,73,2013,"Hotel, Office, Parking, Retail Store, Swimming Pool",1987,6164,7.6,78596485.5,0.783,0.217,0,37.8,,,,302961198,"2014, 2017, "
Boston Children's Museum,Yes,Museum,300 Congress Street,2110,177074,74.8,,,"Museum, Office",1880,1016.1,5.9,12975602.2,0.779,0.221,0,15.5,,,,"602635000, 602635001","2014, 2016, 2017, "
315 on A,Yes,Multifamily Housing,315 A Street,2110,207496,57.1,86,,"Multifamily Housing, Parking",2013,772,3.7,11855797,0.365,0.629,0,25,22353,,,602761030,"2015, 2016, 2017, "
33 Arch Street,Yes,Office,33 Arch Street,2110,648403,66.3,84,"2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008","Office, Parking",2004,3675.8,5.7,43020166.2,1,0,0,10,,,,304643020,"2014, 2015, 2016, 2017, "
38-46 Summer Street,Yes,Office,40 Summer Street ,2110,40398,48.4,80,,Office,1873,160.5,4,1955924.3,0.896,0.104,0,12.2,,"2015 Water Bills period based on billing cycle from BWSC 12/14/2014- 1/19/2016. 2016 Water: 1/19/16-1/20/17  BERDO Aggregate Electric Data was obtained from Eversource.   Gas period for 2015 based on billing cycle from 12/04/2014-1/06/2016. Gas period for 2016: 1/06/16- 1/04/17  Default values were used for the number of computers, operating hours and # of workers on main shift.  ",,0304593000 0304594000 0304598000,"2016, 2017, "
Commercial Wharf East Condominium,Yes,Multifamily Housing,49 Commercial Wharf,2110,121932,3.5,,,"Multifamily Housing, Office",1830,31.5,0.3,425680.2,0.648,0.352,0,24.4,,I do not have access to unit owner utility bills. All meters reported are Common area meters.,,303028406,"2015, 2016, 2017, "
50 Federal St.,Yes,Office,50-60 Federal Street,2110,71880,105.6,,,"Medical Office, Office",1910,617.4,8.6,7591963.3,0.784,0,0.216,11.8,,,,304670000,"2014, 2015, 2016, 2017, "
BOS Office 3 LLC,Yes,Office,63 Franklin Street,2110,34075,55.4,,,Office,1934,140.1,4.1,1889453.7,0.651,0.349,0,4.9,,,,304603000,"2017, "
65 E. India Row,Yes,Multifamily Housing,65 E. India Row,2110,406928,48.9,85,,Multifamily Housing,1900,1277.4,3.1,19901787.3,0.342,0.658,0,27.4,,,,302970000,"2016, 2017, "
Cap Long Wharf,Yes,Office,66 Long Wharf,2110,70000,,,,Office,1900,  ,,  ,0,0,0,,,,,303005000,"2016, 2017, "
Harbor Garage,Yes,Parking,70 East India Row,2110,364500,11.5,,,Other,1969,321.4,0.9,4191990.8,1,0,0,6.3,,,,302995000,"2014, 2015, 2016, 2017, "
70 Federal,Yes,Office,70 Federal Street,2110,64101,74.4,69,,Office,1980,372.8,5.8,4766406.8,0.62,0,0.38,8.2,,,,304669000,"2017, "
70 Franklin Street,Yes,Office,70 Franklin Street,2110,84521,,,,Office,1879,    ,0,  ,0,0,0,,,,,304646000,"2017, "
255-The Envoy Hotel,Yes,Hotel,70 Sleeper Street,2110,83701,49.6,,,Hotel,2016,292.5,3.5,4150822.9,0.537,0.463,0,19.9,,,,602640010,"2017, "
71-77 Summer,Yes,Office,71-77 Summer St.,2110,62622,57.9,71,2016,Office,1901,310,5,3628317.4,1,0,0,23.2,,This report covers parcels 0304561000 and 0304562000.,,0304561000 0304562000,"2014, 2015, 2016, 2017, "
Mission Park Apartments,Yes,Multifamily Housing,75 Federal Street 4th Floor,2110,786880,100,36,,Multifamily Housing,1990,4717.4,6,78694484.8,0.211,0.789,0,9.1,,,,1000290000,"2015, 2016, 2017, "
Trinity Terrace Apartments,Yes,Multifamily Housing,75 Federal Street 4th Floor,2110,76425,54.5,98,,Multifamily Housing,1990,239.1,3.1,4164874.8,0.133,0.867,0,5.2,,,,1401610000,"2015, 2017, "
Eversource Energy Sta 53,Yes,Energy/Power Station,75 High Street,2110,60195,,,,Energy/Power Station,2000,    ,0,  ,0,0,0,0.1,,This property is an electric substation owned and operated by Eversource.  Electricity use is not metered and there is no natural gas use.,,304385000,"2016, 2017, "
75-101 Federal Street,Yes,Office,75-101 Federal Street,2110,888478,63.7,78,"2016, 2015, 2014, 2012, 2009","Bank Branch, Office, Parking",1929,4781.4,5.4,56555856.1,0.959,0.009,0.032,13.3,,"This property has two Boston parcel IDs.03041980000304199000",,304199,"2014, 2015, 2016, 2017, "
3 PO Square,Yes,Office,79 Milk Street,2110,64879,143.4,32,,Office,1905,613.9,9.5,9300784.7,0.399,0.601,0,11.6,,,,304673000,"2015, 2016, 2017, "
commercial Wharf,Yes,Other,79-85 Atlantic Ave.,2110,6400,,,,Other,1830,    ,0,  ,0,0,0,,,,,303549000,"2017, "
FOLIOBOSTON CONDOMINIUM TRUST,Yes,Multifamily Housing,80 Broad Street,2110,323789,30.1,97,,Multifamily Housing,2006,669.1,2.1,9760515.5,0.478,0.522,0,11.8,,,,303990010,"2015, 2016, 2017, "
85 E. India Row,Yes,Multifamily Housing,85 E. India Row,2110,406928,51.2,72,,Multifamily Housing,1900,1381.9,3.4,20838979,0.408,0.592,0,19.5,,,,302975000,"2016, 2017, "
87 Summer Street,Voluntary,Office,87 Summer Street,2110,28119,81.3,88,2016,Office,1877,141.3,5,2287136,0.269,0.731,0,16.2,,,,304574000,"2016, 2017, "
Bay State Realty,Yes,Financial Office,88 Broad Street,2110,63680,,,,Financial Office,1924,  ,,  ,0,0,0,,,,,03983-000,"2014, 2015, 2016, 2017, "
Hilton Boston Downtown/Faneuil Hall,Yes,Hotel,89 Broad St,2110,338757,118.1,,,"Hotel, Office, Restaurant, Retail Store",1998,2831.5,8.4,40011545.1,0.344,0.165,0.491,39.5,,,,304029000,"2016, 2017, "
Broadluxe Condo Trust,Yes,Multifamily Housing,99 105 Broad St,2110,45111,86.4,4,,Multifamily Housing,2005,271.1,6,3896846,0.509,0.491,0,29.8,,,,304033010,"2017, "
99 High Street,Yes,Office,99 High Street,2110,731205,76.4,90,"2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007","Bank Branch, Office, Other - Restaurant/Bar, Parking",1969,3977.6,5.4,55832996.3,0.561,0.439,0,11.1,,,,304390000,"2014, 2015, 2016, 2017, "
99 Summer Street,Yes,Office,99 Summer Street,2110,291332,46.4,94,"2016, 2011, 2010","Office, Parking",1987,1094.9,3.8,13508378.1,0.864,0.136,0,13,,,,304576000,"2016, 2017, "
One Federal St,Yes,Office,One Federal Street,2110,1119373,105.9,,2015,"Data Center, Office, Other, Parking, Restaurant",1975,9189.8,8.2,118589709.8,0.583,0,0.417,14.7,,,,1191515,"2014, 2015, 2017, "
One International Place,Yes,Office,One International Place,2110,1171211,70.1,79,"2016, 2015, 2014","Data Center, Office, Other - Mall, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc.), Restaurant",1986,7014.4,6,82094304.6,1,0,0,13.1,,,,304075000,"2014, 2015, 2016, 2017, "
Two International Place,Yes,Office,Two International Place,2110,851195,76.1,79,"2016, 2015, 2014","Bank Branch, Data Center, Fitness Center/Health Club/Gym, Office, Other - Mall, Parking, Repair Services (Vehicle, Shoe, Locksmith, etc.), Restaurant",1992,5537.7,6.5,64811020.9,1,0,0,11.9,,,,0304071000 0304060010,"2014, 2015, 2016, 2017, "
Dental Health Building,Yes,College/University,1 Kneeland Street,2111,330486,266,,,"College/University, Hospital (General Medical & Surgical)",1973,6253.4,18.9,87916962.7,0.248,0,0.752,20.9,,"Water, electricity and steam come from Tufts Shared Services (TSS).  TSS provides water, electricity and steam to both Tufts Medical Center and Tufts University's Dental School and Sackler Center.  Utilities are submetered with some allocations.330486  Total building GSF after vertical expansion   -11174    part of 5th floor used by TMC-10432    part of 6th floor used by TMC308880",,305380000,"2014, 2015, 2016, 2017, "
The Metropolitan: 1 Nassau Street,Yes,Multifamily Housing,1 Nassau St,2111,350000,66.9,13,,Multifamily Housing,2001,1675.7,4.8,23415294.3,0.571,0.429,0,45.1,,"2 gas fired absorption chillers for heating, dhw, ac to individual 2 pipe Whalen units; electricity is separately metered for floor 2 - paid FOR those residents.Gross sq ft estimated with bldg footprint of 160ftx70ft, 23 stories.251 units in total, 81 affordable",,305424030,"2016, 2017, "
Mei Wah Village,Yes,Multifamily Housing,10 Maple Place,2111,12534,124.4,77,,Multifamily Housing,1997,94.1,7.5,1559818.9,0.222,0.778,0,119.5,,,,305478010,"2017, "
The Stearns: 10 Temple Place,Yes,Multifamily Housing,10 Temple Pl,2111,135344,61.8,68,,Multifamily Housing,1909,542,4,8366654.2,0.361,0.639,0,53.5,,,,304794000,"2016, 2017, "
Road Scholar,Yes,Office,11 Avenue de Lafayette,2111,60000,47.9,88,,Office,1892,245.5,4.1,2876196.5,0.997,0.003,0,29.1,,,,304511000,"2015, 2016, 2017, "
Chauncy House,Yes,Multifamily Housing,115 Chauncy Street,2111,58874,140.3,2,,Multifamily Housing,1922,518.8,8.8,8257921,0.301,0.699,0,58.7,,,,304506000,"2017, "
High Pressure Station,Municipal ,Fire Station,117 Kneeland St,2111,2500,43,,,Fire Station,2000,9.2,3.7,107487.4,1,0,0,,,,,305361005,"2016, 2017, "
Radian,Yes,Multifamily Housing,120 Kingston,2111,291816,37.8,82,,Multifamily Housing,2014,844.3,2.9,11021305.3,0.727,0.273,0,19.3,,,,304308000,"2016, 2017, "
Bird Farm South LLC,Yes,Office,129 South Street,2111,43031,,,,"Office, Other - Restaurant/Bar",1895,  ,,  ,0,0,0,,,,,304323000,"2016, 2017, "
Millennium Place Primary- North Tower,Yes,Multifamily Housing,1-3 Avery Street,2111,362409,58.1,60,,"Multifamily Housing, Restaurant",2001,1420.3,3.9,21046753.3,0.444,0.556,0,80,,,,0304832020 0304832420 0304832400,"2015, 2016, 2017, "
Tremont Commons Corporation,Yes,Other,131 Tremont Street,2111,46729,95.4,,,"Multifamily Housing, Office, Other, Restaurant",1924,337.7,7.2,4456585.6,0.701,0.299,0,55,,Parcel ID: 0304797000,,304797000,"2016, 2017, "
Biomedical Research and Public Health Building,Yes,Laboratory,136 Harrison Avenue,2111,290327,300.1,,,"College/University, Laboratory",1940,6487.1,22.3,87123919.3,0.423,0,0.576,36.4,,"                                                                                               GSF    Parcel# BRPH - M&V Wing	                  136 Harrison Avenue    129947  305251000BRPH - Stearns Wing	                  120 Harrison Avenue	    58793   305252000BRPH - Arnold Wing	                  116 Harrison Avenue	    56300   305253000BRPH - South Cove Wing	 55 Kneeland Street	    45287   305254000 ",,"305251000,305254000,305253000,  305252000","2014, 2015, 2016, 2017, "
141 tremont street,Yes,Office,141 tremont street,2111,64884,75.6,48,,Office,1969,419.3,6.5,4907848.9,1,0,0,13.2,,,,304800000,"2014, 2015, 2016, 2017, "
Cliff Moskow,Yes,Office,144 Tremont Street,2111,42007,,,,Office,1924,  ,,  ,0,0,0,,,,,304824000,"2017, "
Beach Street Garage,Yes,Parking,14-40 Beach Street,2111,4338,256.4,,,"Parking, Retail Store",1925,95,21.9,1112144.8,1,0,0,119.3,,,,304960000,"2016, 2017, "
Sackler Center,Yes,College/University,145 Harrison Avenue,2111,133787,139.2,,,College/University,1986,1403.6,10.5,18620141.1,0.472,0,0.528,11.3,,"Water, electricity and steam come from Tufts Shared Services (TSS).  TSS provides water, electricity and steam to both Tufts Medical Center and Tufts University's Dental School and Sackler Center.  Utilities are submetered with some allocations.",,305371000,"2014, 2015, 2016, 2017, "
Asian Healthcare Foundation of Massachusetts,Yes,Office,145 South Street,2111,42000,60.9,94,,Office,1895,189.4,4.5,2559749.1,0.646,0.354,0,14,,,,304325000,"2016, 2017, "
Boston Common Ranger Station,Municipal ,Other - Recreation,148 TREMONT ST,2111,862,182.5,,,Other - Recreation,2000,8.4,9.7,157331,0,1,0,,,,,500812000,"2016, 2017, "
LE Housing Limited Partnership,Yes,Multifamily Housing,15 Essex Street ,2111,62016,111.4,8,,Multifamily Housing,2013,424.9,6.9,6910281.6,0.259,0.741,0,38.9,,,,304968000,"2017, "
Jaharis Family Center for  Biological and Nutrition Sciences,Yes,Laboratory,150 Harrison Avenue,2111,179423,371,,,Laboratory,2002,4999.1,27.9,66560104.8,0.457,0,0.543,49.6,,,,305104000,"2014, 2015, 2016, 2017, "
150 Tremont St,Yes,Residence Hall/Dormitory,150 Tremont,2111,147336,52.7,75,,Residence Hall/Dormitory,1908,588.2,4,7759768.6,0.702,0.298,0,34.1,,,,304860000,"2014, 2016, 2017, "
Tremont on the Common Condominium,Yes,Multifamily Housing,151 Tremont Street,2111,517000,42.9,92,,"Multifamily Housing, Parking, Swimming Pool",1967,1630.1,3.2,22197152.3,0.395,0.036,0.569,20.2,,,,304850000,"2015, 2016, 2017, "
Lincoln Street,Yes,Office,153 Lincoln Street,2111,115625,14.8,100,,"Office, Parking",1950,90.7,0.8,1707000.1,0,1,0,9.7,,,,304334000,"2017, "
Tremont Residential (Grandview Condo),Yes,Multifamily Housing,165 Tremont St,2111,156534,62.8,49,,Multifamily Housing,2004,661.8,4.2,9824344.4,0.441,0.559,0,16.7,,,,304847010,"2015, 2016, 2017, "
170 Parkside Condominium Trust,Yes,Multifamily Housing,170 Tremont St ,2111,96696,66.8,52,,"Multifamily Housing, Parking",1985,448.6,4.6,6461828,0.505,0.495,0,35,,This is an 18 story condominium Building with 93 Residential units and 2 commercial units.  It has a 4 story fully enclosed under ground parking lot.  All units are individually owned and each unit has its own separate electric meter.  Gas is provided to all units for cooking.  The fuel source for heat is gas.,,304842000,"2015, 2016, 2017, "
26570 - Boston Commons 19,Yes,Movie Theater,175 Tremont Street,2111,113000,89.4,,,Movie Theater,1990,863,7.6,10099759.8,1,0,0,,,Reporting was completed by tenant who leases the whole building. Landlord has the water data and AMC is billed for it. ,,304870408,"2015, 2016, 2017, "
178-179 Tremont Street,Yes,Office,178-179 Tremont Street,2111,50600,118.1,52,,Office,1916,428.4,8.5,5974820,0.575,0.425,0,29.4,,,,304884000,"2014, 2015, 2016, 2017, "
179 Lincoln Street,Yes,Office,179 Lincoln Street,2111,236461,56.6,92,"2016, 2015, 2014, 2013, 2012","Office, Parking",1899,1065,4.5,13377524,0.82,0.181,0,6.8,,,,05332-000,"2014, 2015, 2016, 2017, "
186 Lincoln Street,Yes,Office,186 Lincoln Street,2111,71532,43.5,,,Office,1899,239.7,3.5,2971992.7,0.673,0.052,0,7.9,,,,30534010,"2014, 2015, 2016, 2017, "
105-129 Kingston Street,Yes,Office,2 24 Edinboro Street,2111,75500,64.3,,,"Office, Retail Store",1910,359.7,4.8,4856750.7,0.402,0,0.597,9.7,,,,304421000,"2014, 2015, 2016, 2017, "
Lafayette City Center,Yes,Office,2 Avenue de Lafayette,2111,611570,176.8,2,,"Office, Retail Store",1984,9215.6,15.1,108096701.4,0.994,0.006,0,6.5,,,,304500200,"2016, 2017, "
Millennium Place Primary-South Tower,Yes,Mixed Use Property,2 Avery Street,2111,895973,158.6,,,"Fitness Center/Health Club/Gym, Hotel, Movie Theater, Multifamily Housing, Office, Parking, Retail Store",2000,9849.1,11,142088642.6,0.501,0.499,0,45.9,,Additional Boston Assessing Parcel ID's:  0304870020 and 0304870010,,304870400,"2014, 2015, 2016, 2017, "
Posner Hall,Yes,College/University,200 Harrison Avenue,2111,60284,85.8,,,College/University,1951,336.1,5.6,5172981.8,0.367,0.633,0,33.9,,,,305081000,"2014, 2015, 2016, 2017, "
201-207 South Street,Yes,Office,201-207 South Street,2111,70006,69.6,85,,Office,1909,328.5,4.7,4870143.4,0.443,0.557,0,28,,,,05348-000,"2014, 2015, 2016, 2017, "
Tai Tung Village,Yes,Multifamily Housing,232 Harrison Avenue,2111,596474,41.7,99,,"Multifamily Housing, Parking",1973,1368.5,2.3,24888852.1,0.058,0.942,0,29.4,,,,305021000,"2015, 2016, 2017, "
West Street,Yes,Office,33 and 41 West Street,2111,33920,6,,,Office,1899,15.6,0.5,203312.3,1,0,0,17.2,,,,304818000,"2017, "
Ladies Garment Workers Center,Yes,Other,33 Harrison Ave,2111,60600,,,,Other,1908,  ,,  ,0,0,0,12.7,,,,304959000,"2014, 2016, 2017, "
35 Kneeland Street,Yes,Medical Office,35 Kneeland Street,2111,115272,115.3,39,,Medical Office,1940,1060.9,9.2,13294543.4,0.704,0,0.296,23.3,,,,305367000,"2015, 2016, 2017, "
38 Chauncy Street,Yes,Office,38 Chauncy Street,2111,139733,72.2,80,2016,Office,1928,812.9,5.8,10169542.2,0.83,0.17,0,20.2,,,,304557000,"2015, 2016, 2017, "
